initiated_block_number,initiated_block_timestamp,initiated_transaction_hash,sender,target,value,initiated_withdrawal_hash,proven_block_number,proven_block_timestamp,proven_transaction_hash,proven_withdrawal_hash,finalized_block_number,finalized_block_timestamp,finalized_transaction_hash,finalized_withdrawal_hash
115594292,2024-02-01 11:36:01,0x22ed6b76c9c22a3c7aa93ecdceb6e75dcbb005e2f770734a590921df5d1ec8d5,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,4500000000000000,0xce6b7ccdd84d84cbbd36219c84d6cb24e6420cc8e2eea2a991a4c66c9868f30e,0,,,,0,,,
121220597,2024-06-11 01:19:31,0x7c9ac23383d8487a23762fffe9e368a032a6a98b3d2d24a7b720029e8863e009,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,10000000000000000,0x906c9023af2242ab69a486aea08452ed10f0419d9eb9160c15bfd405bfc8fcb1,0,,,,0,,,
120827585,2024-06-01 22:59:07,0x5d10063cfbae9990a7ffd2d0f6e796bc0d3ecbbcd62e74589338104e47f1da24,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,100000000000000000,0x276c1d10e6a87030c7d61bd02c834928be864d0150815c2b98c2a68083be8933,0,,,,0,,,
108770057,2023-08-27 12:21:31,0x5b2e782e4f15829d6d4bd4f4bbb6dd06a238bfce4a23fc65dd0bf9b2f5d5b778,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,19000000000000000,0xde74ccb5e03b48da0ee99ab746005f10c1eaf3a3a4f15db9e9957ec1a4f4154e,0,,,,0,,,
120388443,2024-05-22 19:01:03,0xe576416c63bf175343090fc0860673dcc9b3e016b830e0d5e9bacf44fb965cb8,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,3500000000000000,0x61ecf5e0083cdeb41083e6b8201d2d8dd7bfd7ec115edb94a73578756e3af87e,0,,,,0,,,
106469053,2023-07-05 06:01:23,0xbdf48303ae4d3e0e5ecf3b1e2f485cc76375106339168fa489e822e69dfad097,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,9000000000000000,0xc005ec6455c0a80910e47ef5a156110cd35de3c5074867c70287f9b3a0745b82,0,,,,0,,,
120683062,2024-05-29 14:41:41,0x8af4ba9728d967564224e0408b884f6efd7c629945987bd1bf5c6a2478ac54ef,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,16000000000000000,0x117e1be5b4c9765d71a8b8e4c619af172d9b781df852b8b1646146a0a77f8aff,0,,,,0,,,
120689657,2024-05-29 18:21:31,0x7a3c8a12e0b2e07650ee38c10ae0026fb3182a29740e27cc0afac7e387a7f1b7,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,9600000000000000,0x660983d3f773f941e6b2b008796be98f281c17336fce92d22166caf86e4c24f5,0,,,,0,,,
116970747,2024-03-04 08:17:51,0xe6946e1b6784df8888f211ae93d99e6996a5f7fb8b870e6f5c641b9e01085dc5,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,5800000000000000,0x79ff3bc24a2b02494130aa2e1d028d9b40464bcf73709e0ba96fc250e25fa54e,0,,,,0,,,
116974577,2024-03-04 10:25:31,0x861f900d144cdd154b36758e4ee132fc3e3209110906ba042fb6d95fe68749df,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,5900000000000000,0x8be8ee1db6acddd652f891b2720e4cce8fae1fb841b6d5e13f90f6d3ee15fda7,0,,,,0,,,
112956306,2023-12-02 10:03:09,0x2c50c033cdfca49792117ec3e6dbc729bf21ed281bc17a921238d322618b1881,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,40000000000000000,0xb6d8dc8fd131e626b7b0a4188cf6a7e491ad39f3a76b6b027217424c779726ad,0,,,,0,,,
117642838,2024-03-19 21:40:53,0xe9aeba9b213e0f0ae279bab8189aa542d34667b4d640b3c415e4d416303c0ee0,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,10000000000000000,0x4c48a626f07c551dcd3489c04af8423acf1dd81eb987ac63986eb1dba9ba47f2,0,,,,0,,,
105763951,2023-06-18 22:17:59,0x1000859db03c4ba44a1ceb6e584b90aed75e55c7cfed71bfe1f3cbc295faec40,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,18000000000000000,0x7d9441087c5b1332f23d0a8984f679d04d6fe1e1a735b8ef6ad0f233815e22a5,0,,,,0,,,
109515634,2023-09-13 18:34:05,0x11672246493ac8675fe83398ae679b1272920023ba919a4dfd7d17eb4725cd81,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,895500000000000000,0x445db09a5f3696be6f47eab27c60936e62cd9cca5b8ae663ef70ec3016380389,0,,,,0,,,
118240650,2024-04-02 17:47:57,0x959fb19114e49da6280b5a207b135832516ea5969c2954e82b96cac92ab76292,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,98000000000000000,0xb929977fc231baaaac7bb56df691493308f73221f0925106abf317c403f351c8,0,,,,0,,,
106117386,2023-06-27 02:39:09,0x24f62703a034892a1f805e3bd828cd78e0ab77b60a9795562df1b8458e07adec,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,4300000000000000,0x37952026ea265d1d0548fe939827a34b18ea587c2fff2f8a5aeae1b6f7e303bf,0,,,,0,,,
112243630,2023-11-15 22:07:17,0xe31c62f5ad02c0a7154646706df2a0bd734d5ca9f1046ce1f61da35649d18d9d,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1000000000000000000,0xc6d7d542d3ff9143d26d5401593f83afe3ec5f34ad976f8f491f7a5a97f59f77,0,,,,0,,,
112408592,2023-11-19 17:46:01,0x233c3d891d3ea9434a2f805400e9906f221bcb1889d2c89b98fe089b220c01a4,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1695304852548,0x7c3bebdf2decb8a14d4e40b423241fe014195f1c1474c0127350ffd1ac65262c,0,,,,0,,,
125414728,2024-09-15 19:23:53,0x3f89446231f518dd327303b349a8afc6683aa06c1e6a11bcdc5dfa1a9a9aa7b5,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,38000000000000000,0x544b68d09527148fe9927b534f8d7d1ac5704ef250508d48abc375ac335ff536,0,,,,0,,,
118312083,2024-04-04 09:29:03,0x289dc9ed964810e28297112d8d9e4e256e79e9403d9de8af81eb094245482d14,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,694000000000000000,0x9c773324b2f9b9dac2fd25c7ac5793106ad7f18ab71494cc4246172ec1b5e6b0,0,,,,0,,,
112582257,2023-11-23 18:14:51,0x1b169bed431d75835e9c2efbcbdcbdfa122bc8038f9b0bd8a7010a5aca11e4ef,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,370000000000000000,0xf687374b58e894c53b0d738f74bbd39a684880aba31b07efa8deefce5c67c117,0,,,,0,,,
116856351,2024-03-01 16:44:39,0xf59670faed7a3ac99f2de96cd2d04a5bd499d70365e56d1f2dc81bbdb96611e9,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,756253799200367500,0xdd14e6206ab0dfeee1bf1f59fbfb196f27a8438fb413b0582d0f05902f30221e,0,,,,0,,,
122348162,2024-07-06 19:45:01,0x22cda7dcd19b682c3a54a78b59c22c17c76d003613799195151185f450016e5e,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,3000000000000000,0x9781eb2057de00d281fcdbca46433c243c0bc831b37ca23ca082f55a036816d1,0,,,,0,,,
124789458,2024-09-01 08:01:33,0xe492aa21869d12340c38edd325342f055583e8db0a69c8d22d6a21a22b7befaa,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,3100000000000000,0x5b65fb65622776d99dff270f813ae269d198590bf5808792bff56d183dbf701c,0,,,,0,,,
120756450,2024-05-31 07:27:57,0x9772ef6064ef4e29a7a33bd0c1c50ac97dd81041cf7c2617007b59ead08df854,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,110000000000000,0xb60d677bac736b745e374992d328f9272ac8207668f82e07056dd2fe33e3d44b,0,,,,0,,,
120856836,2024-06-02 15:14:09,0x5ff43c33fde4a3a29d32034e612aae448d00dcd1985df93a2383cf69496f2b85,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,121800000000000000,0x2c0d5dc74c487667c1b8f5fedcd5cda4a0208f179dd5639eb836865a9e2ea69e,0,,,,0,,,
120946949,2024-06-04 17:17:55,0x35ba55c24b4ecd41a6bb1c1e0a4ba472919347d2171e0f4a98b16873438a3a40,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1000000000000000,0x10599953d9ea5e27a6854b1374a7ff258f2dfdc9dabfe24b5f1d943dfb1a02e4,0,,,,0,,,
120344860,2024-05-21 18:48:17,0xc9611044c628d0c45ac602233a9e1901c7c6e0a7a9b2bcd91e9468833da486e9,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1616849505206391600,0x41dc12d07200ea4d47f53a2daf7363002e6d31bb4c597b56472f3aad76f9173b,0,,,,0,,,
121532315,2024-06-18 06:30:07,0x74791135d582deceaa2930f725fb31b1eb690f1ea4c1d12c5f0fe55ccfa55095,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,226000000000000000,0x2eaead474106190268c080ccb8f8c3f9c394b22cc80c29745cff663db5f55952,0,,,,0,,,
122632564,2024-07-13 09:45:05,0x5f045dc3411baf167d591e61a9394826714e76cee7f4d7dd7ae861adac242dee,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,600000000000000,0x7e8cfc7179b5159b0d306dcf6fc495ededcb301262a5bb1787096b6580694047,0,,,,0,,,
121264581,2024-06-12 01:45:39,0x8984ce2adcf770a71e07b8e0e9ed9be9d7a16de5e9b7f0e5fe18286cee40479e,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,3000000000000000,0x0aa972523eb36bb548aa2eb84f079478a693dfec6a4dde6ec3ae5c20f4b8d714,0,,,,0,,,
112494397,2023-11-21 17:26:11,0xf377482f6bd898f3708a3e66e8d228a6636fc55a7f97969b72a041f54b15ae96,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,340000000000000000,0x9054ac615aa7dbbde563887aba3946e67112aab0a9539b2d1bd2757de488f489,0,,,,0,,,
120836038,2024-06-02 03:40:53,0x21f159af4c0afcb8c3167e1dd185387b14dff0f30e83a75677c1e4ff357b02af,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,10200000000000000,0x081c2b46fb731771c873aa9dd486ce6b566e54d06c31ebd958f8cdd78fdcf462,0,,,,0,,,
124303943,2024-08-21 02:17:43,0x902d2bf74d7865334b4e3b030f863043c24c6771f24f1cac3beb1ef2ab811acb,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,316530000000000000,0x03f81aee098d5cb3e359e0612e9a2a1a9cfb668a7104a807e7478bee4ab17595,0,,,,0,,,
120509621,2024-05-25 14:20:19,0x849d511d665c8032cfd0cfa765b448c5836612c1385bc80a8907b639aad23faa,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,4000000000000000,0xf9d420e5f1618ccbc97cbcff7e8ba4937d80fd606006881cc8ce5528078dd255,0,,,,0,,,
120744463,2024-05-31 00:48:23,0xb240bd580c40c2e5e89ca30ca82e2c7858a0b40103930d5c4299d283ba0ca68a,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,3300261530450457,0x9b6d7e7aff1f55d35d8fc843384abe1a3de860c95c56e37074f9a757537d614b,0,,,,0,,,
106741205,2023-07-11 13:13:07,0x3dfab0e26de4a247a03c22896a23618931a46c53148b3520360236f47354159d,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,430000000000000000,0x55858a53557265544b0df1a381321d4a7e8d8c3e06342adda28ef5988d5f98c3,0,,,,0,,,
116982816,2024-03-04 15:00:09,0x11e2e56fb004bef241d92f2480fdd4495ec7413d95814ed7f4a2f4b79520d4f1,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,5700000000000000,0xd81d9cf45bb862c56badfe3c0185d7ebcdc22b4540422fee07be14e97a975b6a,0,,,,0,,,
116152785,2024-02-14 09:52:27,0xd86318a980cfb6a66efab30aa27ba12e22617738b78a3d73975790f0c413a1a1,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,570000000000000000,0x11de5ffd8bdb6f5da76a30bee29998f96d36faafe65b2a0075c779aa9bb4817a,0,,,,0,,,
122313746,2024-07-06 00:37:49,0xbcd74ee42c7e7e533780ebf34e3dce189872c44e8c0218c733fc7ee0e232744f,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,230000000000000000,0x864bdf0c36d40f8c0a3d5cc461220d093533ca88b9c0ee9f0ccbdc794c94251c,0,,,,0,,,
125136068,2024-09-09 08:35:13,0xfa4372ae920b1a6d18037fa855324a7c491bc9fff14fbfbc5a7b389ccc9df0b3,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1000000000000000,0xd28babea031407d5d0a72e438f89f2375af165f88ad33fd7c3d401131b1c109c,0,,,,0,,,
105417296,2023-06-10 21:42:49,0x8f81152325eeaab3e1a37697c87bc19c961d789d32cc25d5e8bc7b5a988525ef,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1000000000000000,0x6bb9405462a6b5b9506f9968a37216115097a3a0121ad105a1b5e387d85ca5e9,0,,,,0,,,
111656699,2023-11-02 08:02:55,0xcca2883f5c8f7d4bb22b50098c47ebf5c7251f1b6e13e4f787f05ec4da827138,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,200000000000000000,0x8c2392211b8bc8c2d18dc51553fc0f5d2b6f0ad364e1e6dd535a3e1d7d43bdac,0,,,,0,,,
121379735,2024-06-14 17:44:07,0x3c32646f0a2ac3e1a014a2f81666dc5a4e839244b64b19966cf582df64bcc609,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,4900000000000000,0x680adb42f5391e4641558d8ae12be16c0983de70d463f7e61c34f4567edba3fd,0,,,,0,,,
120451410,2024-05-24 05:59:57,0x941a50581d824a92ba8d108faee83f7d367105f13a9aab9eee65effec9e2d4bb,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,320466370937321100,0x1e012c1b9eeac9d5e3bc288ba26f0d3d040c46b0fd5502a5330c2cad6fed1f6d,0,,,,0,,,
107876971,2023-08-06 20:11:59,0x1ecfa9408f95af5066bf3cdec83b92299d918fe06748f91b911934ae4c3534b3,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,9425300601477268,0x07b1ab0abb045d865689d76ef7a186a13c1eec6d642f2e623e48122232ac6a82,0,,,,0,,,
108420588,2023-08-19 10:12:33,0x553d05d2cb6effb58a9fcd5efa16cbbfa0562b142b5982375af81fd8e1d9e7db,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,42000000000000000,0x56791566d86f4b9d589acb690d287c215822ff0d87cc15626a5b6b31c5985b00,0,,,,0,,,
112956306,2023-12-02 10:03:09,0x2c50c033cdfca49792117ec3e6dbc729bf21ed281bc17a921238d322618b1881,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,40000000000000000,0xb6d8dc8fd131e626b7b0a4188cf6a7e491ad39f3a76b6b027217424c779726ad,0,,,,0,,,
117104652,2024-03-07 10:41:21,0xc5cabf640ac9f4b35bd1bf16754a95e6a113ded766c3ce0e5bfaa38719f91180,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,318000000000000000,0x8515ee027ed0025d766618a6ae8d548569b92d2c07799a3682a967249ab6628b,0,,,,0,,,
105915004,2023-06-22 10:13:05,0x51603d8312678f43d764beb84f306d6e0f751c1f46a95be4de48e74663979fd4,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,22700000000000000,0xc499d35cc53f4f4856163161352aa5e8300fa18f552a808350a55b88b1a508ad,0,,,,0,,,
109433198,2023-09-11 20:46:13,0x763d590badb883144049cb3509da441e8b12c4fe673113b52dec6acab74d1c3f,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,900000000000000,0x3ecb29cc292d5811ee9db6176514c5114d1b229c7efd58a970bac41eeb56bbe3,0,,,,0,,,
110926720,2023-10-16 10:30:17,0x2e5e5f02769451e0690c85f470f7016e525ba78b86e79456f3ba7fa4b5b68234,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,10000000000000000,0xbd9ddc561cd4190545d981294fe11bc2788da81d31918791fa7ba86c9f0e1e78,0,,,,0,,,
106719847,2023-07-11 01:21:11,0x504c52d2bc88dae0d4222f74bfe19217d3420bf7178c4d65b1e29fcd39cfd595,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1850000000000000,0x77e6016757278e40cfa551105b2f299abaece49e1ea6b02140d143e778a7b0fc,0,,,,0,,,
106776174,2023-07-12 08:38:45,0x2e98db50b0052d03532e1f7877b3448420ceec66d644546e56f71fc6c693bb4e,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,18000000000000000,0x3563a57bcd531fd5e963fc10567eb3977c2ad5b09934ee9d6ac4ebf4551a806f,0,,,,0,,,
109044691,2023-09-02 20:55:59,0xdfb777a713b7a1cc83b488f5f8404fdbde02e6122a207c620ac7485b08b52dbf,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,500000000000000000,0xd8cf844c8ffabff0338437facfd167771ba428c6a0afcddb2c1990cabb753366,0,,,,0,,,
120848174,2024-06-02 10:25:25,0x796066d2243524befbd07c759c84816879ead950c12e18117b0d1d1de7355986,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1000000000000000,0x15e69d9db4534072456c29f15de3bb9ef7727f20ba2a393e8cc6ea013c86715f,0,,,,0,,,
118935405,2024-04-18 19:46:27,0x0a737907ca2b4995ead0a230be0f678064afc21c05b0525cd8a24515b46a15b6,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,420000000000000000,0xa3b13550bfead82177547a9dbd459b494972baade488fa20ab9a30a9b64e0347,0,,,,0,,,
120829657,2024-06-02 00:08:11,0x43d1b5dd53564b4508a3bc6ad5ed35cb383e91f7f4a836e84784e9a345acdc11,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,80000000000000000,0xd9f3d47817d00f0dd75faa4b2672dceec405ba75c4054369f4a27d4f25f42966,0,,,,0,,,
122648365,2024-07-13 18:31:47,0xdb22fe2a5b6c26954e64175be845c48f1d5e79e10a3768e99ccfda682855de1e,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,2000000000000000,0x617af1257262b9a78826f483b49fe42eb4987751f8ff4016cf9f5d7b5f84cae6,0,,,,0,,,
125070453,2024-09-07 20:08:03,0xa0d58e9dc6ddde9cc5684792c953435c1ff2d33e6cf422678f16f9d036b48276,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,700000000000000,0x614041ab2bd2161631ab8af5aa925e0766248b0873ba80dd280b0c6fd436e1c9,0,,,,0,,,
107664977,2023-08-01 22:25:31,0x8735d778d447c4179703f58757738f2d3e9f5ca134f74bfae0fddc0971afb728,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,11000000000000000,0xa61981fd7ea531831388a30417ec0875f60cdf2e1a88ef578b175609944240c8,0,,,,0,,,
105569390,2023-06-14 10:12:37,0x2afb6e07ce78a87040e78fbda414149afcd4c6f65192d953a6c33e2b9237d02a,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,287000000000000000,0xc53705223c2ddabfdd1545e1d7e906a9862d30f308eaa449eb650eec4d365364,0,,,,0,,,
120386941,2024-05-22 18:10:59,0xbeeb559e21af802f075e7ad2b0f9813d119ab90c3756bdc900a7b531c034b4af,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,14600000000000000,0x43fc987bd49fc77e713af20e2701573d1feee2fa4eed115cd73ea51e65ab45e4,0,,,,0,,,
121507759,2024-06-17 16:51:35,0x4b777f135c2c4ad33829705a7db44002621de4671fa381176ed1610561a5bcd6,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,850000000000000000,0xbc4a495b75859b3de92ba3146abf602d0851c08c075b9ce36c871c0833c91286,0,,,,0,,,
109575810,2023-09-15 03:59:57,0x17c81765a6c5119a5cd82866aae818addadb20929f1cbe61a4ac6156ecb39fc2,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,3000000000000000,0x36e2cc01382dc225cd6f8882e801fec13cea4560c431cb1a261868d31f6b0f3d,0,,,,0,,,
109576245,2023-09-15 04:14:27,0xf18a4cdb82333b61a45ca5f4ada3929ff0fe9c3284703c157bbe4ff2f28352d6,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,24700000000000000,0x00a4203fc58620ae11030ebfb73d9bb4b1d020fa8b3eada1f761fc70fb3c389b,0,,,,0,,,
124555145,2024-08-26 21:51:07,0x846cfe332aa0358430d7a659c3109cd7b4a652be4301f77044b3da9356c90124,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,213796600000000000,0x7e7a691afa30cc6e6455859d826862cb21815e2671498d15a85851671cef4081,0,,,,0,,,
110514340,2023-10-06 21:24:17,0x6322c8f173d70024b6dd5355329df82a1e554fe03950a28840c1fc2af1ed7216,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,4000000000000000,0xd82ae4312c7dd92128ecdb6ad6835c9c572feb68a5ff27fddd70b11e192ddd38,0,,,,0,,,
123215598,2024-07-26 21:39:33,0xe3ba5422f52c8d5ac97f5af1c2cca1c8da4cbe396f1e8b479a0dd3206b052e46,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,252130000000000000,0xad6632c9e940c9632b7df68b6602289687111f91b11279b3220ab72751acbe5e,0,,,,0,,,
108167064,2023-08-13 13:21:45,0x6f604956b36da22eb3e4be08141fd211f6d5a2c72ad9b676e1615bd932817c16,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,250000000000000000,0xa773f4a8f686fc8c6e3b6a4c0fe2e9bfbb1fd1d8b6ca56d2ddc6d9a088292929,0,,,,0,,,
112608051,2023-11-24 08:34:39,0x1afb23f7a5011df5979f9cd9326b4cdbf2df898b9b96069267c6ef3cce574301,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,4975000000000000,0x32e3e9ca9632426fbb7ec517db37dd560cf5af19fcd6bc76fbc7012d2ed014d0,0,,,,0,,,
111363345,2023-10-26 13:04:27,0x813530d73a9d61c6eb6932776e07b31ae99265fd5b97b10e0189cf1d749da801,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1510000000000000000,0x7e952af902736a70cd02daa676a54df6f6658cc18b7c646252dd1114e698fbfa,0,,,,0,,,
120772195,2024-05-31 16:12:47,0x6322a721eb58c838bfbf757b37b51c37b192c293f3c7f20b1bafccc8d207d704,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1290000000000000,0x5740fcb4f59db89eb7bb3493926ba8a630decc8ae315373fadd1f522a5ccb4f8,0,,,,0,,,
106536005,2023-07-06 19:13:07,0x9ea86f3926f961f53719d5a312f7f266a70af402d0db8e6b9f3481e8f69f264d,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,15000000000000000,0x65e326a3decec697371915c37b8095440e506b3aa2fec50f457e1d4d2966b769,0,,,,0,,,
106539322,2023-07-06 21:03:41,0xdce86e5b37fc19903182458a858fed390ef1116a4c0b44978c02aa7864af7265,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,11824031339578794,0x7ae348989180f4a79890d7790cedb858eab7a755893860240065bed1612dda7f,0,,,,0,,,
109080472,2023-09-03 16:48:41,0x1e3b8d7f8fb85151e7a6362d1d8d128b8d5ba88fe584683f70462c46d3b509cc,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,60000000000000,0x9ec7517f2e92c1aba980322226ebb0c63358f7fb7cf76184dd77bd1cbe125967,0,,,,0,,,
112450494,2023-11-20 17:02:45,0x822025e68823a0c5807559547d8d41d0cb9980d6e771bebd78bf0d88af7a59aa,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,5499150280986,0x84d5b550ec82b5285ba23c539a5ebd3b237e8d1bedd0f48f8786baa955142a7f,0,,,,0,,,
116721593,2024-02-27 13:52:43,0xe069b26da1171c12880106c5dd260fa308e5f6c3168f10db5241c05648dd44bf,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,7400000000000000,0xdf96b5c86f16ce258142a558650cdd7062f1ea45f8a7441787eb8bbd5dbf2fe3,0,,,,0,,,
116611921,2024-02-25 00:56:59,0xab1b70b58056e9fec3abf6c889c9af4c8288479abd71e508ea0ddf5931c9b2f1,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,7000000000000000,0x9723bded2f6a2d03f983a05f1de08632a684f28010f10f60fa48cc77d791e124,0,,,,0,,,
117721395,2024-03-21 17:19:27,0xd7094af725673a3fb01d2245df6236763328fe691a7f3b9db58dab371bf09adb,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,2880000000000000,0x3e50d1336dcaa0fdee3b608ec952201584f5813bbd208213cd4b56a8ba1f516f,0,,,,0,,,
120535637,2024-05-26 04:47:31,0x51648324dad8ab1b3243618a218809c60d0e9ac454802436c7d5c437bfe51bb0,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1700000000000000,0x0aaea4840d8a175f9f22c36b004216f31fd9c68df746132901fb8b13a65602f5,0,,,,0,,,
